rank,name,surname,country,sport,gold,silver,bronze,medals,url
280,Roman,Pilipenko,Kazakhstan,Water Polo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/PILIPENKO-Roman-3029561/
280,Yulian,Verdesh,Kazakhstan,Water Polo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/VERDESH-Yulian-3029563/
280,Pavel,Lipilin,Kazakhstan,Water Polo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/LIPILIN-Pavel-3029564/
280,Ravil,Manafov,Kazakhstan,Water Polo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MANAFOV-Ravil-3029565/
280,Mikhail,Ruday,Kazakhstan,Water Polo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/RUDAY-Mikhail-3029566/
280,Rustam,Ukumanov,Kazakhstan,Water Polo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/UKUMANOV-Rustam-3029567/
280,Murat,Shakenov,Kazakhstan,Water Polo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SHAKENOV-Murat-3029568/
280,Valeriy,Shlemov,Kazakhstan,Water Polo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SHLEMOV-Valeriy-3029569/
280,Alexey,Shmider,Kazakhstan,Water Polo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SHMIDER-Alexey-3029570/
280,Ruslan,Akhmetov,Kazakhstan,Water Polo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/AKHMETOV-Ruslan-3029572/
280,Hamad,Nawad,United Arab Emirates,Ju-Jitsu,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NAWAD-Hamad-3029627/
280,SAURABH,CHAUDHARY,India,Shooting,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/CHAUDHARY-Saurabh-3029947/
280,ALI,ABDULAZIZ,Kuwait,Karate,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ABDULAZIZ-Ali-3029970/
280,ALI,ALKHORAFI,Kuwait,Equestrian,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ALKHORAFI-Ali-3029976/
280,Altay,Altayev,Kazakhstan,Water Polo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ALTAYEV-Altay-3030011/
280,PRANAB,BARDHAN,India,Bridge,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/BARDHAN-Pranab-3030114/
280,Hazuki,Nagai,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NAGAI-Hazuki-3030135/
280,DAIKI,IMANO,Japan,Golf,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/IMANO-Daiki-3030137/
280,TAKUMI,KANAYA,Japan,Golf,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KANAYA-Takumi-3030139/
280,Sara,YAMAMOTO,Japan,Judo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/YAMAMOTO-Sara-3030150/
280,SHIBHNATH,SARKAR,India,Bridge,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SARKAR-Shibhnath-3030152/
280,Kira,Sung,Republic of Korea,Ju-Jitsu,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SUNG-Kira-3030159/
280,HADI,OSHTORAK,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/OSHTORAK-Hadi-3030258/
280,FAZEL,ATRACHALI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ATRACHALI-Fazel-3030259/
280,ABOLFAZL,MAGHSODLOUMAHALI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MAGHSODLOUMAHALI-Abolfazl-3030260/
280,MOHSEN,MAGHSOUDLOUJAFARI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MAGHSOUDLOUJAFARI-Mohsen-3030261/
280,MOHAMMADESMAEIL,MAGHSOUDLOUMAHALLI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MAGHSOUDLOUMAHALLI-Mohammadesmaeil-3030262/
280,HAMID,MIRZAEINADER,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MIRZAEINADER-Hamid-3030268/
280,ABOZAR,MOHAJERMIGHANI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MOHAJERMIGHANI-Abozar-3030269/
280,MOHAMMADAMIN,NOSRATI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NOSRATI-Mohammadamin-3030280/
280,MOHAMMADESMAEIL,NABIBAKHSH,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NABIBAKHSH-Mohammadesmaeil-3030283/
280,MEISAM,ABBASI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ABBASI-Meisam-3030284/
280,MOHAMMAD,GHORBANI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/GHORBANI-Mohammad-3030286/
280,MOHAMMAD,MALAK,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MALAK-Mohammad-3030287/
280,FARIDEH,ZARIF DOOST,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ZARIF-DOOST-Farideh-3030389/
280,RAHELEH,NADERI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NADERI-Raheleh-3030393/
280,ROYA,DAVOUDIANKHAN,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/DAVOUDIANKHAN-Roya-3030398/
280,AZADEH,SAIDISIAHBIDI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SAIDISIAHBIDI-Azadeh-3030400/
280,FATEMEH,KARAMI KHATOUNBAN,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KARAMI-KHATOUNBAN-Fatemeh-3030401/
280,GHAZAL,KHALAJ,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KHALAJ-Ghazal-3030403/
280,MAHBOOBEH,SANCHOOLI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SANCHOOLI-Mahboobeh-3030405/
280,ZAHRA,KARIMI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KARIMI-Zahra-3030407/
280,ZAHRA,ABBASI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ABBASI-Zahra-3030411/
280,SAMIRA,ATARODIAN,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ATARODIAN-Samira-3030415/
280,SEDIGHEH,JAFARI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/JAFARI-Sedigheh-3030417/
280,MANSOUR,ALRASHIDI,Kuwait,Shooting,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ALRASHIDI-Mansour-3030601/
280,JIE,LI,China,Bridge,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Jie-3103514/
280,SAEIDEH,JAFARIKOOCHI,IR Iran,Kabaddi,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/JAFARIKOOCHI-Saeideh-3111577/
280,Liwei,Yang,China,Basketball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Liwei-9951431/
280,Hikari,Takagi,Japan,Football,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/TAKAGI-Hikari-9953733/
280,YU,Nakasato,Japan,Football,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NAKASATO-YU-9953734/
280,QIANG,WU,China,Rowing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/WU-QIANG-9957201/
280,Alessandro,Nardoni,"Hong Kong, China",Rugby Sevens,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NARDONI-Alessandro-9957401/
280,Eric,Kwok,"Hong Kong, China",Rugby Sevens,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KWOK-Eric-9957402/
280,Yiu,Salom,"Hong Kong, China",Rugby Sevens,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SALOM-Yiu-9957403/
280,Di,Yao,China,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/YAO-Di-9960630/
280,Fang,Duan,China,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/DUAN-Fang-9960631/
1038,RYOSUKE,IRIE,Japan,Swimming,0,5,0,5,https://en.asiangames2018.id/athletes/athlete/IRIE-Ryosuke-3026138/
1039,Muhammed Anas,Yahiya,India,Athletics,0,3,0,3,https://en.asiangames2018.id/athletes/athlete/YAHIYA-Muhammed-Anas-3005712/
1039,Shogo,Nonomura,Japan,Artistic Gymnastics,0,3,0,3,https://en.asiangames2018.id/athletes/athlete/NONOMURA-Shogo-3024850/
1039,IPPEI,WATANABE,Japan,Swimming,0,3,0,3,https://en.asiangames2018.id/athletes/athlete/WATANABE-Ippei-3026187/
1042,XINJIE,JI,China,Swimming,0,2,2,4,https://en.asiangames2018.id/athletes/athlete/JI-Xinjie-3008776/
1042,HARAM,WOO,Republic of Korea,Diving,0,2,2,4,https://en.asiangames2018.id/athletes/athlete/WOO-Haram-3016587/
1044,HYEJIN,LEE,Republic of Korea,Cycling Track,0,2,1,3,https://en.asiangames2018.id/athletes/athlete/LEE-Hyejin-3013060/
1044,MINJUNG,KIM,Republic of Korea,Shooting,0,2,1,3,https://en.asiangames2018.id/athletes/athlete/KIM-Minjung-3017812/
1046,Dharun,Ayyasamy,India,Athletics,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/AYYASAMY-Dharun-3000689/
1046,Dutee,Chand,India,Athletics,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/CHAND-Dutee-3000718/
1046,NAZANIN,RAHMANI,IR Iran,Rowing,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/RAHMANI-Nazanin-3003133/
1046,MARYAM,OMIDIPARSA,IR Iran,Rowing,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/OMIDIPARSA-Maryam-3003140/
1046,Sabina,Tashkenbaeva,Uzbekistan,Rhythmic Gymnastics,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/TASHKENBAEVA-Sabina-3004915/
1046,FOUAAD,MIRZA,India,Equestrian,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/MIRZA-Fouaad-3004992/
1046,,Arokiarajiv,India,Athletics,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/AROKIARAJIV-3005700/
1046,KAYA,ISA,Japan,Skateboard,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/ISA-Kaya-3006674/
1046,YITING,FU,China,Fencing,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/FU-Yiting-3008089/
1046,ZHIYONG,QIAN,China,Swimming,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/QIAN-Zhiyong-3008832/
1046,HONG,WANG,China,Cycling Track,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/WANG-Hong-3010287/
1046,YAQI,SHAO,China,Fencing,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/SHAO-Yaqi-3011051/
1046,WOOSEOK,LEE,Republic of Korea,Archery,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/LEE-Wooseok-3011442/
1046,HYEGYEONG,MUN,Republic of Korea,Soft Tennis,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/MUN-Hyegyeong-3014899/
1046,YEONGNAM,KIM,Republic of Korea,Diving,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/KIM-Yeongnam-3016589/
1046,MUHAMMAD RIAN,ARDIANTO,Indonesia,Badminton,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/ARDIANTO-Muhammad-Rian-3017908/
1046,FAJAR,ALFIAN,Indonesia,Badminton,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/ALFIAN-Fajar-3017909/
1046,NICHOLAS EDWARD,CHOI,"Hong Kong, China",Fencing,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/CHOI-Nicholas-Edward-3024474/
1046,HO YIN,LEE,"Hong Kong, China",Squash,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/LEE-Ho-Yin-3025259/
1046,YUKIKO,INUI,Japan,Artistic Swimming,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/INUI-Yukiko-3025897/
1046,MEGUMU,YOSHIDA,Japan,Artistic Swimming,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/YOSHIDA-Megumu-3025905/
1046,NAO,HOROMURA,Japan,Swimming,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/HOROMURA-Nao-3026133/
1046,MASAKI,KANEKO,Japan,Swimming,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/KANEKO-Masaki-3026140/
1046,SACHI,MOCHIDA,Japan,Swimming,0,2,0,2,https://en.asiangames2018.id/athletes/athlete/MOCHIDA-Sachi-3026154/
1070,NUR DHABITAH,SABRI,Malaysia,Diving,0,1,2,3,https://en.asiangames2018.id/athletes/athlete/SABRI-Nur-Dhabitah-3005309/
1070,Yongli,Wei,China,Athletics,0,1,2,3,https://en.asiangames2018.id/athletes/athlete/WEI-Yongli-3009622/
1070,RIKA,WIJAYANTI,Indonesia,Paragliding,0,1,2,3,https://en.asiangames2018.id/athletes/athlete/WIJAYANTI-Rika-3017804/
1070,HERSON MOHAMAD,SAIPUL,Indonesia,Sepaktakraw,0,1,2,3,https://en.asiangames2018.id/athletes/athlete/SAIPUL-Herson-Mohamad-3020296/
1070,CAMILLE LILY MEI,CHENG,"Hong Kong, China",Swimming,0,1,2,3,https://en.asiangames2018.id/athletes/athlete/CHENG-Camille-Lily-Mei-3025402/
1070,HANG YU,SZE,"Hong Kong, China",Swimming,0,1,2,3,https://en.asiangames2018.id/athletes/athlete/SZE-Hang-Yu-3025425/
1070,WAKA,KOBORI,Japan,Swimming,0,1,2,3,https://en.asiangames2018.id/athletes/athlete/KOBORI-Waka-3026142/
1077,SEYED ALI,ESMAEILZADEH PAKDAMAN,IR Iran,Fencing,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/ESMAEILZADEH-PAKDAMAN-Seyed-Ali-3000653/
1077,THI XUYEN,DUONG,Vietnam,Sepaktakraw,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/DUONG-Thi-Xuyen-3001044/
1077,THI HIEN,GIAP,Vietnam,Sepaktakraw,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/GIAP-Thi-Hien-3001045/
1077,THI QUYEN,NGUYEN,Vietnam,Sepaktakraw,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-Quyen-3001046/
1077,THI MY,NGUYEN,Vietnam,Sepaktakraw,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-My-3001047/
1077,THI PHUONG TRINH,NGUYEN,Vietnam,Sepaktakraw,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-Phuong-Trinh-3001092/
1077,THI HOA,HOANG,Vietnam,Sepaktakraw,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/HOANG-Thi-Hoa-3001093/
1077,DILNOZA,RAKHMATOVA,Uzbekistan,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/RAKHMATOVA-Dilnoza-3001239/
1077,EKATERINA,SHUBINA,Uzbekistan,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/SHUBINA-Ekaterina-3001268/
1077,YULIYA,BORZOVA,Uzbekistan,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/BORZOVA-Yuliya-3001298/
1077,ISLAMBEK,MAMBETNAZAROV,Uzbekistan,Rowing,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/MAMBETNAZAROV-Islambek-3001355/
1077,OTAMUROD,RAKHIMOV,Uzbekistan,Rowing,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/RAKHIMOV-Otamurod-3001368/
1077,HUY HOANG,NGUYEN,Vietnam,Swimming,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Huy-Hoang-3001467/
1077,MARYAM,KARAMI,IR Iran,Rowing,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/KARAMI-Maryam-3003170/
1077,TERASAK,JITNGAMKUSOL,Thailand,Bridge,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/JITNGAMKUSOL-Terasak-3004041/
1077,TARISTCHOLLATORN,CHODCHOY,Thailand,Bridge,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/CHODCHOY-Taristchollatorn-3004047/
1077,Thi Lan,Quach,Vietnam,Athletics,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/QUACH-Thi-Lan-3004317/
1077,ALI,ALTHANI,Qatar,Equestrian,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/ALTHANI-Ali-3004533/
1077,TOSHITAKA,NAITO,Japan,Sepaktakraw,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/NAITO-Toshitaka-3005804/
1077,YUKI,SATO,Japan,Sepaktakraw,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/SATO-Yuki-3005810/
1077,TAKESHI,TERASHIMA,Japan,Sepaktakraw,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/TERASHIMA-Takeshi-3005815/
1077,MASANORI,HAYASHI,Japan,Sepaktakraw,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/HAYASHI-Masanori-3005820/
1077,SEIYA,TAKANO,Japan,Sepaktakraw,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/TAKANO-Seiya-3005828/
1077,HIROKAZU,KOBAYASHI,Japan,Sepaktakraw,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/KOBAYASHI-Hirokazu-3005841/
1077,CHIACHEN,CHOU,Chinese Taipei,Bowling,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/CHOU-Chiachen-3007020/
1077,HSINYI,TSAI,Chinese Taipei,Bowling,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/TSAI-Hsinyi-3007023/
1077,YUFEN,PAN,Chinese Taipei,Bowling,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/PAN-Yufen-3007026/
1077,JOSHANA,CHINAPPA,India,Squash,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/CHINAPPA-Joshana-3007595/
1077,DIPIKA PALLIKAL,KARTHIK,India,Squash,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/KARTHIK-Dipika-Pallikal-3007612/
1077,SIVASANGARI,SUBRAMANIAM,Malaysia,Squash,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/SUBRAMANIAM-Sivasangari-3007623/
1077,TING YING,HUANG,Chinese Taipei,Cycling Road,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/HUANG-Ting-Ying-3008957/
1077,JIRASAK,WITEETHAM,Thailand,Paragliding,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/WITEETHAM-Jirasak-3009059/
1077,QINGFENG,WU,China,Swimming,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/WU-Qingfeng-3009454/
1077,GANG,CHEN,China,Bridge,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/CHEN-Gang-3010074/
1077,JIALI,LIU,China,Cycling Track,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/LIU-Jiali-3010245/
1077,XIAOFEI,WANG,China,Cycling Track,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/WANG-Xiaofei-3010297/
1077,DONGPING,HUANG,China,Badminton,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/HUANG-Dongping-3010965/
1077,Aminat,Jamal,Bahrain,Athletics,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/JAMAL-Aminat-3010988/
1077,LIXIN,YANG,China,Bridge,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/YANG-Lixin-3011522/
1077,CHENG,JIN,China,Golf,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/JIN-Cheng-3012097/
1077,WENBO,LIU,China,Golf,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/LIU-Wenbo-3012156/
1077,TIENCHEN,CHOU,Chinese Taipei,Badminton,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/CHOU-Tienchen-3012525/
1077,SEUNGTAEK,OH,Republic of Korea,Golf,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/OH-Seungtaek-3012778/
1077,SANGYOUNG,PARK,Republic of Korea,Fencing,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/PARK-Sangyoung-3012792/
1077,INJEONG,CHOI,Republic of Korea,Fencing,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/CHOI-Injeong-3012861/
1077,Guham,CHO,Republic of Korea,Judo,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/CHO-Guham-3013150/
1077,Seongyeon,KIM,Republic of Korea,Judo,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/KIM-Seongyeon-3013187/
1077,Minjeong,KIM,Republic of Korea,Judo,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/KIM-Minjeong-3013196/
1077,SANGSU,LEE,Republic of Korea,Table Tennis,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/LEE-Sangsu-3014366/
1077,Changrim,AN,Republic of Korea,Judo,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/AN-Changrim-3014427/
1077,JIYEON,KIM,Republic of Korea,Soft Tennis,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/KIM-Jiyeon-3014904/
1077,HYEOK,KIM,Republic of Korea,Equestrian,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/KIM-Hyeok-3015490/
1077,CHULSOO,LEE,Republic of Korea,Paragliding,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/LEE-Chulsoo-3016047/
1077,LIS,ANDRIANA,Indonesia,Paragliding,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/ANDRIANA-Lis-3017805/
1077,IKE,AYU WULANDARI,Indonesia,Paragliding,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/AYU-WULANDARI-Ike-3017806/
1077,ANTHONY SINISUKA,GINTING,Indonesia,Badminton,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/GINTING-Anthony-Sinisuka-3017904/
1077,TONTOWI,AHMAD,Indonesia,Badminton,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/AHMAD-Tontowi-3017911/
1077,SPENS,MEHUE STUBER,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/MEHUE-STUBER-Spens-3019642/
1077,MARJUKI,MARJUKI,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/MARJUKI-Marjuki-3019644/
1077,RISKA,ANDRIYANI,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/ANDRIYANI-Riska-3019645/
1077,ANWAR,TARRA,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/TARRA-Anwar-3019653/
1077,DEDI,SAPUTRA,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/SAPUTRA-Dedi-3019654/
1077,SUTRISNO,SUTRISNO,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/SUTRISNO-Sutrisno-3019659/
1077,POLIYANSYAH,POLIYANSYAH,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/POLIYANSYAH-Poliyansyah-3019743/
1077,MUHAMMAD FAJAR,FATURAHMAN,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/FATURAHMAN-Muhammad-Fajar-3019746/
1077,ARPAN,ARPAN,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/ARPAN-Arpan-3019747/
1077,RIO,AKBAR,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/AKBAR-Rio-3019748/
1077,MUHAMMAS YUNUS,RUSTANDI,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/RUSTANDI-Muhammas-Yunus-3019749/
1077,ANDRI AGUS,MULYANA,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/MULYANA-Andri-Agus-3019750/
1077,SYAHRUL,SAPUTRA,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/SAPUTRA-Syahrul-3019751/
1077,MOCHAMAD TAUFAN,WIJAYA,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/WIJAYA-Mochamad-Taufan-3019752/
1077,ERWIN DAVID,MONIM,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/MONIM-Erwin-David-3019756/
1077,YUDA,FIRMANSYAH,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/FIRMANSYAH-Yuda-3019757/
1077,MEDI,JUANA,Indonesia,Canoe/Kayak Sprint,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/JUANA-Medi-3019758/
1077,VICTORIA EKA,PRASETYA,Indonesia,Sepaktakraw,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/PRASETYA-Victoria-Eka-3020300/
1077,ALEXANDER ELBERT,SIE,Indonesia,Soft Tennis,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/SIE-Alexander-Elbert-3020720/
1077,Aspar,Aspar,Indonesia,Sport Climbing,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/ASPAR-Aspar-3022168/
1077,Stephanie,Mawuli,Japan,Basketball 3x3,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/MAWULI-Stephanie-3023944/
1077,ERI,YONAMINE,Japan,Cycling Road,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/YONAMINE-Eri-3024132/
1077,RYO,CHIKATANI,Japan,Cycling Track,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/CHIKATANI-Ryo-3024209/
1077,TOMOHIRO,FUKAYA,Japan,Cycling Track,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/FUKAYA-Tomohiro-3024210/
1077,YUDAI,NITTA,Japan,Cycling Track,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/NITTA-Yudai-3024218/
1077,KA LONG,CHEUNG,"Hong Kong, China",Fencing,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/CHEUNG-Ka-Long-3024471/
1077,Kenta,Chiba,Japan,Artistic Gymnastics,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/CHIBA-Kenta-3024804/
1077,HOI SHUN STEPHANIE,AU,"Hong Kong, China",Swimming,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/AU-Hoi-Shun-Stephanie-3025399/
1077,KIN LOK,CHAN,"Hong Kong, China",Swimming,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/CHAN-Kin-Lok-3025401/
1077,HOI LAM,TAM,"Hong Kong, China",Swimming,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/TAM-Hoi-Lam-3025426/
1077,JAMIE ZHEN MEI,YEUNG,"Hong Kong, China",Swimming,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/YEUNG-Jamie-Zhen-Mei-3025434/
