rank,name,surname,country,sport,gold,silver,bronze,medals,url
640,SULPIANTO,SULPIANTO,Indonesia,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SULPIANTO-Sulpianto-3019629/
640,I GUSTI BAGUS,SAPUTRA,Indonesia,Cycling BMX,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SAPUTRA-I-Gusti-Bagus-3019879/
640,EDGAR XAVIER,MARVELO,Indonesia,Wushu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MARVELO-Edgar-Xavier-3020143/
640,MUHAMMAD SEJAHTERA DWI,PUTRA,Indonesia,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PUTRA-Muhammad-Sejahtera-Dwi-3020787/
640,SANGGOE,DARMA TANJUNG,Indonesia,Skateboard,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DARMA-TANJUNG-Sanggoe-3020968/
640,JASON,DENNIS LIJNZAAT,Indonesia,Skateboard,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DENNIS-LIJNZAAT-Jason-3020971/
640,HWAJUN,LEE,Republic of Korea,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEE-Hwajun-3021052/
640,DEEPAK,KUMAR,India,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KUMAR-Deepak-3021293/
640,ZHANWEI,SHI,China,Wushu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHI-Zhanwei-3021306/
640,ASLANBEK,SHYMBERGENOV,Kazakhstan,Boxing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHYMBERGENOV-Aslanbek-3021524/
640,ABILKHAN,AMANKUL,Kazakhstan,Boxing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AMANKUL-Abilkhan-3021526/
640,DIDAR,AMIRALI,Kazakhstan,Karate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AMIRALI-Didar-3021586/
640,Chao,Wang,China,Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Chao-3021602/
640,Zangjun,Xu,China,Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/XU-Zangjun-3021603/
640,ANDREY,YERGUCHYOV,Kazakhstan,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YERGUCHYOV-Andrey-3021638/
640,SERGEY,YEMELYANOV,Kazakhstan,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YEMELYANOV-Sergey-3021652/
640,TIMOFEY,YEMELYANOV,Kazakhstan,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YEMELYANOV-Timofey-3021653/
640,Sabri,Sabri,Indonesia,Sport Climbing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SABRI-Sabri-3022169/
640,Septo Wibowo Siburian,Pangeran,Indonesia,Sport Climbing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PANGERAN-Septo-Wibowo-Siburian-3022173/
640,Muhammad Fajri,Alfian,Indonesia,Sport Climbing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALFIAN-Muhammad-Fajri-3022175/
640,Sajjad,Mashayekhi,IR Iran,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MASHAYEKHI-Sajjad-3023132/
640,Aren,Davoudichegani,IR Iran,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DAVOUDICHEGANI-Aren-3023133/
640,Behnam,Yakhchalidehkordi,IR Iran,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YAKHCHALIDEHKORDI-Behnam-3023140/
640,Navid,Rezaeifar,IR Iran,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/REZAEIFAR-Navid-3023141/
640,Mohammad,Jamshidijafarabadi,IR Iran,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JAMSHIDIJAFARABADI-Mohammad-3023142/
640,Vahid,Dalirzahan,IR Iran,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DALIRZAHAN-Vahid-3023144/
640,Mohammadsamad,Nikkhahbahrami,IR Iran,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NIKKHAHBAHRAMI-Mohammadsamad-3023152/
640,Arsalan,Kazemi Naeini,IR Iran,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KAZEMI-NAEINI-Arsalan-3023155/
640,Rouzbeh,Arghavan,IR Iran,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ARGHAVAN-Rouzbeh-3023157/
640,Hamed,Ehdadi,IR Iran,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/EHDADI-Hamed-3023163/
640,Mohammad,Hassanzadeh Saber Akhlaghi,IR Iran,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HASSANZADEH-SABER-AKHLAGH-Mohammad-3023165/
640,Meisam,Mirzaeitalarposhti,IR Iran,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MIRZAEITALARPOSHTI-Meisam-3023189/
640,CHUN MAN,TANG,"Hong Kong, China",Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TANG-Chun-Man-3023307/
640,Fadlin,Fadlin,Indonesia,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/FADLIN-Fadlin-3023744/
640,Bayu,Kertanegara,Indonesia,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KERTANEGARA-Bayu-3023755/
640,Eko,Rimbawan,Indonesia,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/RIMBAWAN-Eko-3023771/
640,Lalu Muhammad,Zohri,Indonesia,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZOHRI-Lalu-Muhammad-3023783/
640,SIU HONG,WU,"Hong Kong, China",Bowling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WU-Siu-Hong-3023902/
640,CHEUK YIN,MAK,"Hong Kong, China",Bowling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MAK-Cheuk-Yin-3023903/
640,TAK HIN,TSENG,"Hong Kong, China",Bowling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TSENG-Tak-Hin-3023904/
640,KWUN HO,LAU,"Hong Kong, China",Bowling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LAU-Kwun-Ho-3023905/
640,CHUN HIN,TSE,"Hong Kong, China",Bowling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TSE-Chun-Hin-3023906/
640,KWAN YUEN,WONG,"Hong Kong, China",Bowling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WONG-Kwan-Yuen-3023907/
640,Kazuya,ADACHI,Japan,Canoe/Kayak Slalom,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ADACHI-Kazuya-3024140/
640,CHUN YIN RYAN,CHOI,"Hong Kong, China",Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHOI-Chun-Yin-Ryan-3024472/
640,CHI KA,YEUNG,"Hong Kong, China",Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YEUNG-Chi-Ka-3024473/
640,Chun Leung Michael,Cheng,"Hong Kong, China",Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHENG-Chun-Leung-Michael-3024749/
640,Rafeek,Kikabhoy,"Hong Kong, China",Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIKABHOY-Rafeek-3024751/
640,Tomomasa,Hasegawa,Japan,Artistic Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HASEGAWA-Tomomasa-3024812/
640,Fuya,Maeno,Japan,Artistic Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MAENO-Fuya-3024836/
640,Kakeru,Tanigawa,Japan,Artistic Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TANIGAWA-Kakeru-3024871/
640,Keita,Endo,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ENDO-Keita-3024894/
640,Teruki,Hara,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HARA-Teruki-3024901/
640,Ryo,Hatsuse,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HATSUSE-Ryo-3024907/
640,Kou,Itakura,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ITAKURA-Kou-3024912/
640,Yuto,Iwasaki,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/IWASAKI-Yuto-3024915/
640,Yuta,Kamiya,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KAMIYA-Yuta-3024918/
640,Ryosuke,Kojima,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KOJIMA-Ryosuke-3024926/
640,Daizen,Maeda,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MAEDA-Daizen-3024931/
640,Taishi,Matsumoto,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MATSUMOTO-Taishi-3024932/
640,Koji,Miyoshi,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MIYOSHI-Koji-3024933/
640,Daiki,Sugioka,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SUGIOKA-Daiki-3024956/
640,Yugo,Tatsuta,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TATSUTA-Yugo-3024962/
640,Ayase,Ueda,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/UEDA-Ayase-3024967/
640,Kouta,Watanabe,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WATANABE-Kouta-3024970/
640,TSZ FUNG,YIP,"Hong Kong, China",Squash,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YIP-Tsz-Fung-3025260/
640,CHI HIN HENRY,LEUNG,"Hong Kong, China",Squash,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEUNG-Chi-Hin-Henry-3025269/
640,HIN CHUN,CHIU,"Hong Kong, China",Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHIU-Hin-Chun-3025326/
640,Joshiro,MARUYAMA,Japan,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MARUYAMA-Joshiro-3025843/
640,Toru,SHISHIME,Japan,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHISHIME-Toru-3025860/
640,WEI PEU,ZEN,"Hong Kong, China",Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZEN-Wei-Peu-3025906/
640,SIU KAU,WAN,"Hong Kong, China",Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WAN-Siu-Kau-3025907/
640,CHI CHEUNG,NG,"Hong Kong, China",Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NG-Chi-Cheung-3025910/
640,PIK KIN,LAU,"Hong Kong, China",Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LAU-Pik-Kin-3025911/
640,WAI LAM,HO,"Hong Kong, China",Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HO-Wai-Lam-3025914/
640,HOI TUNG,HO,"Hong Kong, China",Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HO-Hoi-Tung-3025915/
640,KA YU,LEUNG,"Hong Kong, China",Cycling Track,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEUNG-Ka-Yu-3025938/
640,CHING YIN,MOW,"Hong Kong, China",Cycling Track,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOW-Ching-Yin-3025939/
640,SHOGO,TAKEDA,Japan,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TAKEDA-Shogo-3026182/
640,CHINZORIG,BAATARSUKH,Mongolia,Boxing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BAATARSUKH-Chinzorig-3026392/
640,DAISUKE,FUKUSHIMA,Japan,Equestrian,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/FUKUSHIMA-Daisuke-3026414/
640,SHOTA (NOAH),OGOMORI (SOEJIMA),Japan,Equestrian,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OGOMORI-SOEJIMA-Shota-Noah-3026429/
640,TAIZO,SUGITANI,Japan,Equestrian,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SUGITANI-Taizo-3026442/
640,Seiya,Adachi,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ADACHI-Seiya-3026479/
640,Kenta,Araki,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ARAKI-Kenta-3026480/
640,Toshikazu,Yamanishi,Japan,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YAMANISHI-Toshikazu-3026729/
640,HAYATO,FUNEMIZU,Japan,Soft Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/FUNEMIZU-Hayato-3027195/
640,TAIMEI,MARUNAKA,Japan,Soft Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MARUNAKA-Taimei-3027216/
640,KENTO,MASUDA,Japan,Soft Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MASUDA-Kento-3027218/
640,KOICHI,NAGAE,Japan,Soft Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NAGAE-Koichi-3027225/
640,KUM SONG,KANG,DPR Korea,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KANG-Kum-Song-3027546/
640,HYO NAM,JO,DPR Korea,Boxing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JO-Hyo-Nam-3027577/
640,YONG WON,PAK,DPR Korea,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PAK-Yong-Won-3027620/
640,Altanbagana,GANTULGA,Mongolia,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GANTULGA-Altanbagana-3027984/
640,Duurenbayar,ULZIIBAYAR,Mongolia,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ULZIIBAYAR-Duurenbayar-3027986/
640,ERDENEBAATAR,SHAALUU,Mongolia,Sambo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHAALUU-Erdenebaatar-3028004/
640,ALEKSANDR,BUBLIK,Kazakhstan,Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BUBLIK-Aleksandr-3028781/
640,DENIS,YEVSEYEV,Kazakhstan,Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YEVSEYEV-Denis-3028784/
640,DANIYAR,KAISANOV,Kazakhstan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KAISANOV-Daniyar-3028866/
640,KOOROSH,BAKHTIYAR,IR Iran,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BAKHTIYAR-Koorosh-3029244/
640,AMIRMOHAMMAD,BAKHSHIKALHORI,IR Iran,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BAKHSHIKALHORI-Amirmohammad-3029252/
640,Zhansay,SMAGULOV,Kazakhstan,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SMAGULOV-Zhansay-3029357/
640,Islam,BOZBAYEV,Kazakhstan,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BOZBAYEV-Islam-3029359/
640,Sanzhar,ZHABBOROV,Kazakhstan,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHABBOROV-Sanzhar-3029361/
640,Yerassyl,KAZHYBAYEV,Kazakhstan,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KAZHYBAYEV-Yerassyl-3029362/
640,ALMAT,KEBISPAYEV,Kazakhstan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KEBISPAYEV-Almat-3029518/
640,NURMAKHAN,TINALIYEV,Kazakhstan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TINALIYEV-Nurmakhan-3029528/
640,Khalid,Alblooshi,United Arab Emirates,Ju-Jitsu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALBLOOSHI-Khalid-3029629/
640,Lakshay,LAKSHAY,India,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LAKSHAY-Lakshay-3029946/
640,SHARDUL,VIHAN,India,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/VIHAN-Shardul-3029948/
640,AHMAD,ALMESFER,Kuwait,Karate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALMESFER-Ahmad-3029968/
640,KOJI,CHIKAMOTO,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHIKAMOTO-Koji-3030136/
640,Ayan,Beisenbayev,Kazakhstan,Triathlon,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BEISENBAYEV-Ayan-3030198/
640,JINLONG,HONG,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HONG-Jinlong-3030331/
640,Isa,Ahmed,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AHMED-Isa-3030336/
640,Yoichi,Naganuma,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NAGANUMA-Yoichi-9953642/
640,Takuma,Ominami,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OMINAMI-Takuma-9953643/
640,Makoto,Okazaki,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OKAZAKI-Makoto-9953644/
640,Reo,Hatate,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HATATE-Reo-9953645/
640,YILONG,CHEN,China,Golf,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Yilong-9954204/
640,Keisuke,Shin,Japan,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHIN-Keisuke-9957404/
1068,DMITRIY,BALANDIN,Kazakhstan,Swimming,0,0,3,3,https://en.asiangames2018.id/athletes/athlete/BALANDIN-Dmitriy-3021356/
1069,KENTA,NISHIMOTO,Japan,Badminton,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/NISHIMOTO-Kenta-3003396/
1069,ZHENG WEN,QUAH,Singapore,Swimming,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/QUAH-Zheng-Wen-3004543/
1069,KAI QUAN,YEO,Singapore,Swimming,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/YEO-Kai-Quan-3004677/
1069,EU JIN JONATHAN,TAN,Singapore,Swimming,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/TAN-Eu-Jin-Jonathan-3004689/
1069,YI SHOU DARREN,CHUA,Singapore,Swimming,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/CHUA-Yi-Shou-Darren-3004705/
1069,MOHAMAD FARHAN,AMRAN,Singapore,Sepaktakraw,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/AMRAN-Mohamad-Farhan-3004856/
1069,MUHAMMAD ASRI,BIN ARON,Singapore,Sepaktakraw,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/BIN-ARON-Muhammad-Asri-3004858/
1069,MUHAMMAD A'FIF,BIN SAFIEE,Singapore,Sepaktakraw,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/BIN-SAFIEE-Muhammad-Afif-3004864/
1069,SHUNSUKE,IMAMURA,Japan,Cycling Track,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/IMAMURA-Shunsuke-3006472/
1069,SAURAV,GHOSAL,India,Squash,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/GHOSAL-Saurav-3007556/
1069,SHARATH KAMAL,ACHANTA,India,Table Tennis,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/ACHANTA-Sharath-Kamal-3007844/
1069,MUHAMMAD FARHAN,BIN AMAN,Singapore,Sepaktakraw,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/BIN-AMAN-Muhammad-Farhan-3010390/
1069,JHEHUEI,LEE,Chinese Taipei,Badminton,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/LEE-Jhehuei-3012520/
1069,YANG,LEE,Chinese Taipei,Badminton,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/LEE-Yang-3012522/
1069,JINSUN,JUNG,Republic of Korea,Fencing,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/JUNG-Jinsun-3012783/
1069,TIANYU,XU,China,Archery,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/XU-Tianyu-3016093/
1069,JUHO,LEE,Republic of Korea,Swimming,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/LEE-Juho-3016719/
1069,JISEOK,KANG,Republic of Korea,Swimming,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/KANG-Jiseok-3016770/
1069,PREM,NAMPRATUENG,Thailand,Rowing,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/NAMPRATUENG-Prem-3016883/
1069,JARUWAT,SAENSUK,Thailand,Rowing,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/SAENSUK-Jaruwat-3016891/
1069,TAUFIK GAUTAMA,ASBI,Indonesia,Bridge,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/ASBI-Taufik-Gautama-3018953/
1069,HENDRA,PAGO,Indonesia,Sepaktakraw,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/PAGO-Hendra-3020298/
1069,REZKI YUSUF,DJAINA,Indonesia,Sepaktakraw,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/DJAINA-Rezki-Yusuf-3020304/
1069,PRIMA,SIMPATIAJI,Indonesia,Soft Tennis,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/SIMPATIAJI-Prima-3020719/
1069,ADILBEK,MUSSIN,Kazakhstan,Swimming,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/MUSSIN-Adilbek-3021359/
1069,HO TIN,LOW,"Hong Kong, China",Fencing,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/LOW-Ho-Tin-3024483/
1069,KAITO,UESUGI,Japan,Tennis,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/UESUGI-Kaito-3026260/
1069,Takatoshi,Abe,Japan,Athletics,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/ABE-Takatoshi-3026741/
1069,ARTYOM,ZAKHAROV,Kazakhstan,Cycling Track,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/ZAKHAROV-Artyom-3029458/
1098,REZA,ATRINAGHARCHI,IR Iran,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ATRINAGHARCHI-Reza-3000159/
1098,MEHRDAD,MARDANI,IR Iran,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MARDANI-Mehrdad-3000248/
1098,MOHAMMADREZA,GERAEI,IR Iran,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/GERAEI-Mohammadreza-3000252/
1098,Arshia,Almasi,IR Iran,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ALMASI-Arshia-3000320/
1098,Omid,Lotfpour Kiavari,IR Iran,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LOTFPOUR-KIAVARI-Omid-3000322/
1098,Amir,Dehdari,IR Iran,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/DEHDARI-Amir-3000323/
1098,Amirhossein,Rahbarjedi,IR Iran,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/RAHBARJEDI-Amirhossein-3000324/
1098,Amirhossein,Keihany,IR Iran,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KEIHANY-Amirhossein-3000325/
1098,Peiman,Asadi Aghajari,IR Iran,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ASADI-AGHAJARI-Peiman-3000327/
1098,Hosein,Khaledytabar,IR Iran,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KHALEDYTABAR-Hosein-3000329/
1098,Soheil,Rostamian,IR Iran,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ROSTAMIAN-Soheil-3000331/
1098,Shayan,Ghasemidaryan,IR Iran,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/GHASEMIDARYAN-Shayan-3000332/
1098,Ali,Pirozkhah,IR Iran,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PIROZKHAH-Ali-3000334/
1098,Mohammadjavad,Abbasi,IR Iran,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ABBASI-Mohammadjavad-3000336/
1098,Hamed,Malak Khanbanan,IR Iran,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MALAK-KHANBANAN-Hamed-3000338/
1098,Mehdi,Yazdankhah,IR Iran,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YAZDANKHAH-Mehdi-3000340/
1098,Akashdeep ,Singh,India,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SINGH-Akashdeep-3000359/
1098,Amit,Rohidas,India,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ROHIDAS-Amit-3000361/
1098,Birendra,Lakra,India,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LAKRA-Birendra-3000363/
1098,Chinglensana Singh,Kangujam,India,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KANGUJAM-Chinglensana-Singh-3000366/
1098,Harmanpreet ,Singh,India,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SINGH-Harmanpreet-3000371/
1098,ZABIOLLAH,POORSHAB,IR Iran,Karate,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/POORSHAB-Zabiollah-3000381/
1098,HAMZA,KATTAN,Jordan,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KATTAN-Hamza-3000394/
1098,AHMAD,ABUGHAUSH,Jordan,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ABUGHAUSH-Ahmad-3000398/
1098,SALEH,ELSHARABATY,Jordan,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ELSHARABATY-Saleh-3000400/
1098,Krishan Bahadur,Pathak`,India,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PATHAK-Krishan-Bahadur-3000422/
1098,Lalit Kumar,Upadhyay,India,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/UPADHYAY-Lalit-Kumar-3000429/
1098,Mandeep ,Singh,India,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SINGH-Mandeep-3000431/
1098,Manpreet ,Singh,India,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SINGH-Manpreet-3000435/
1098,Rupinder Pal ,Singh,India,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SINGH-Rupinder-Pal-3000450/
1098,Sardar ,Singh,India,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SINGH-Sardar-3000457/
1098,ZEYAD,EASHASH,Jordan,Boxing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/EASHASH-Zeyad-3000458/
1098,Simranjeet ,Singh,India,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SINGH-Simranjeet-3000463/
1098,Sunil,Sowmarpet Vitalacharya,India,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SOWMARPET-VITALACHARYA-Sunil-3000464/
