rank,name,surname,country,sport,gold,silver,bronze,medals,url
941,THUNYA,SUKCHAROEN,Thailand,Weightlifting,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SUKCHAROEN-Thunya-3003698/
941,SURODCHANA,KHAMBAO,Thailand,Weightlifting,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KHAMBAO-Surodchana-3003700/
941,RATTANAWAN,WAMALUN,Thailand,Weightlifting,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WAMALUN-Rattanawan-3003705/
941,DUANGAKSORN,CHAIDEE,Thailand,Weightlifting,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHAIDEE-Duangaksorn-3003711/
941,Chen-Ling,LIEN,Chinese Taipei,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIEN-Chen-Ling-3003873/
941,Gulnoza,MATNIYAZOVA,Uzbekistan,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MATNIYAZOVA-Gulnoza-3004096/
941,Thi Men,Vu,Vietnam,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/VU-Thi-Men-3004332/
941,Thi Oanh,Nguyen,Vietnam,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-Oanh-3004341/
941,Thi Ngoc,Hoang,Vietnam,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HOANG-Thi-Ngoc-3004357/
941,Thi Hang,Nguyen,Vietnam,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-Hang-3004359/
941,Thi Oanh,Nguyen,Vietnam,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-Oanh-3004361/
941,NOR HAMIZAH,ABU HASSAN,Malaysia,Pencak Silat,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ABU-HASSAN-Nor-Hamizah-3004570/
941,NUR SYAZREEN,A MALIK,Malaysia,Pencak Silat,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/A-MALIK-Nur-Syazreen-3004574/
941,NODIRA,GULOVA,Uzbekistan,Sambo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/GULOVA-Nodira-3004806/
941,TING WEN,QUAH,Singapore,Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/QUAH-Ting-Wen-3004823/
941,SAMANTHA LOUISA GINN,YEO,Singapore,Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YEO-Samantha-Louisa-Ginn-3004826/
941,EN QI,HOONG,Singapore,Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HOONG-En-Qi-3004831/
941,CHZIE LIN CHERLYN,YEOH,Singapore,Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YEOH-Chzie-Lin-Cherlyn-3004834/
941,NURUL SHAFIQAH,MOHD SAIFUL,Singapore,Pencak Silat,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MOHD-SAIFUL-Nurul-Shafiqah-3004861/
941,SITI KHADIJAH,MOHD SHAHREM,Singapore,Pencak Silat,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MOHD-SHAHREM-Siti-Khadijah-3004867/
941,KSENIYA,KOCHNEVA,Uzbekistan,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KOCHNEVA-Kseniya-3005053/
941,PAULINE LOUISE,LOPEZ,Philippines,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LOPEZ-Pauline-Louise-3005094/
941,MUN YEE,LEONG,Malaysia,Diving,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LEONG-Mun-Yee-3005271/
941,JUVENILE FAYE,CRISOSTOMO,Philippines,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CRISOSTOMO-Juvenile-Faye-3005330/
941,RINNA,BABANTO,Philippines,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/BABANTO-Rinna-3005336/
941,JANNA DOMINIQUE,OLIVA,Philippines,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/OLIVA-Janna-Dominique-3005565/
941,ALISA,LIMSAMRAN,Thailand,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIMSAMRAN-Alisa-3005729/
941,CHARINDA,YINDEE,Thailand,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YINDEE-Charinda-3005732/
941,BENCHARAT,KHWANCHAI,Thailand,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KHWANCHAI-Bencharat-3005734/
941,ATCHARA,PUANG NGERN,Thailand,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PUANG-NGERN-Atchara-3005738/
941,NALEERAT,KETSARO,Thailand,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KETSARO-Naleerat-3005739/
941,WASSANA,RACHMANEE,Thailand,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/RACHMANEE-Wassana-3005740/
941,KAMONTIP,SUWANCHANA,Thailand,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SUWANCHANA-Kamontip-3005741/
941,NAMFON,KANGKEEREE,Thailand,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KANGKEEREE-Namfon-3005743/
941,PANTHIDA,KHAMTHAT,Thailand,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KHAMTHAT-Panthida-3005745/
941,KANNIKA,MUNMAI,Thailand,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MUNMAI-Kannika-3005748/
941,NUNTARAT,NUNTAKITKOSON,Thailand,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NUNTAKITKOSON-Nuntarat-3005749/
941,SAOWAPA,CHUEAKHAO,Thailand,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHUEAKHAO-Saowapa-3005750/
941,OLATHAI,SOUNTHAVONG,Lao PDR,Pencak Silat,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SOUNTHAVONG-Olathai-3006037/
941,THI LOAN,HOANG,Vietnam,Pencak Silat,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HOANG-Thi-Loan-3006051/
941,Nuraisyah,Jamil,Malaysia,Sailing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JAMIL-Nuraisyah-3006126/
941,Norashikin,Mohamad Sayed,Malaysia,Sailing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MOHAMAD-SAYED-Norashikin-3006165/
941,Nur Shazrin,Mohamad Latif,Malaysia,Sailing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MOHAMAD-LATIF-Nur-Shazrin-3006215/
941,HARUNA,OKUNO,Japan,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/OKUNO-Haruna-3006223/
941,Nuur Fatin Solehah,Abdul Rahman,Malaysia,Sailing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ABDUL-RAHMAN-Nuur-Fatin-Solehah-3006236/
941,KATSUKI,SAKAGAMI,Japan,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SAKAGAMI-Katsuki-3006240/
941,RISAKO,KAWAI,Japan,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KAWAI-Risako-3006270/
941,,NARGIS,Pakistan,Karate,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NARGIS-3006376/
941,DIVINE,WALLY,Philippines,Wushu,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WALLY-Divine-3006450/
941,AGATHA CHRYSTENZEN,WONG,Philippines,Wushu,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WONG-Agatha-Chrystenzen-3006453/
941,MISAKI,KOBAYASHI,Japan,Squash,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KOBAYASHI-Misaki-3006482/
941,AMITA MARIE NICOLETTE,BERTHIER,Singapore,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/BERTHIER-Amita-Marie-Nicolette-3006519/
941,JIE XIN MAXINE,WONG,Singapore,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WONG-Jie-Xin-Maxine-3006528/
941,YU RONG TATIANA,WONG,Singapore,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WONG-Yu-Rong-Tatiana-3006531/
941,XINYI MELANIE,HUANG,Singapore,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HUANG-Xinyi-Melanie-3006534/
941,LAETITIA,AOUN,Lebanon,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/AOUN-Laetitia-3006708/
941,MINGCHING,LIN,Chinese Taipei,Archery,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIN-Mingching-3006988/
941,LIJU,CHEN,Chinese Taipei,Archery,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Liju-3006991/
941,YATING,WANG,Chinese Taipei,Bowling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WANG-Yating-3007028/
941,CHIUNGYAO,HUANG,Chinese Taipei,Bowling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HUANG-Chiungyao-3007042/
941,YUHSUAN,CHANG,Chinese Taipei,Bowling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHANG-Yuhsuan-3007050/
941,AYUMI,YAMADA,Japan,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YAMADA-Ayumi-3007090/
941,Chuhan,CHANG,Chinese Taipei,Canoe/Kayak Slalom,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHANG-Chuhan-3007112/
941,HARUNA,BABA,Japan,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/BABA-Haruna-3007115/
941,Miyuu,Aoki,Japan,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/AOKI-Miyuu-3007167/
941,Shino,Magariyama,Japan,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MAGARIYAMA-Shino-3007177/
941,Kana,Hosoya,Japan,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HOSOYA-Kana-3007193/
941,Yuki,Niizawa,Japan,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NIIZAWA-Yuki-3007213/
941,KANNA,OISHI,Japan,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/OISHI-Kanna-3007215/
941,Kotori,Suzuki,Japan,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SUZUKI-Kotori-3007217/
941,CHIKA,AOKI,Japan,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/AOKI-Chika-3007236/
941,RISA,TAKASHIMA,Japan,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TAKASHIMA-Risa-3007242/
941,SHIHOMI,FUKUSHIMA,Japan,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/FUKUSHIMA-Shihomi-3007295/
941,ZIXUAN,FENG,China,Soft Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/FENG-Zixuan-3007310/
941,YIN,LIU,China,Soft Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIU-Yin-3007419/
941,YUE,MA,China,Soft Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MA-Yue-3007424/
941,YUFEI,WANG,China,Soft Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WANG-Yufei-3007426/
941,WEE WERN,LOW,Malaysia,Squash,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LOW-Wee-Wern-3007618/
941,AIFA,AZMAN,Malaysia,Squash,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/AZMAN-Aifa-3007632/
941,HSIENTZU,YANG,Chinese Taipei,Kurash,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YANG-Hsientzu-3007653/
941,Margarita,Ochoa,Philippines,Ju-Jitsu,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/OCHOA-Margarita-3007859/
941,MANIKA,BATRA,India,Table Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/BATRA-Manika-3008055/
941,NATALIE,PANYAWAN,Thailand,Cycling Mountain Bike,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PANYAWAN-Natalie-3008147/
941,Chiaki,Sakanoue,Japan,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SAKANOUE-Chiaki-3008221/
941,Misaki,Noro,Japan,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NORO-Misaki-3008223/
941,Akari,Inaba,Japan,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/INABA-Akari-3008229/
941,Minori,Yamamoto,Japan,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YAMAMOTO-Minori-3008232/
941,Marina,Tokumoto,Japan,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TOKUMOTO-Marina-3008236/
941,Yumi,Arima,Japan,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ARIMA-Yumi-3008239/
941,Maiko,Hashida,Japan,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HASHIDA-Maiko-3008242/
941,Minami,Shioya,Japan,Water Polo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SHIOYA-Minami-3008250/
941,RISA,SUGIMOTO,Japan,Squash,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SUGIMOTO-Risa-3008353/
941,SATOMI,WATANABE,Japan,Squash,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WATANABE-Satomi-3008355/
941,APURVI,CHANDELA,India,Shooting,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHANDELA-Apurvi-3008492/
941,HEENA,SIDHU,India,Shooting,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SIDHU-Heena-3008507/
941,KHIM WEN,YAP,Malaysia,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YAP-Khim-Wen-3008509/
941,SHIORI,KOMATA,Japan,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KOMATA-Shiori-3008549/
941,NATSUKI,TOMI,Japan,Sambo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TOMI-Natsuki-3008669/
941,ANKITA RAVINDERKRISHAN,RAINA,India,Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/RAINA-Ankita-Ravinderkrishan-3008784/
941,AYANO,KATO,Japan,Archery,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KATO-Ayano-3009025/
941,KAORI,KAWANAKA,Japan,Archery,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KAWANAKA-Kaori-3009034/
941,CHIENCHI,KUO,Chinese Taipei,Soft Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KUO-Chienchi-3009202/
941,CHINGWEN,LEE,Chinese Taipei,Soft Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LEE-Chingwen-3009204/
941,SHIHYUAN,HUANG,Chinese Taipei,Soft Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HUANG-Shihyuan-3009208/
941,CHIAHSIN,CHAN,Chinese Taipei,Soft Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHAN-Chiahsin-3009209/
941,YUTING,LIN,Chinese Taipei,Boxing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIN-Yuting-3009259/
941,HSIAOWEN,HUANG,Chinese Taipei,Boxing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HUANG-Hsiaowen-3009260/
941,JIE,CHEN,China,Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Jie-3009413/
941,XUWEI,PENG,China,Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PENG-Xuwei-3009463/
941,HSIANGTING,CHEN,Chinese Taipei,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Hsiangting-3009597/
941,YIHSUAN,CHEN,Chinese Taipei,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Yihsuan-3009600/
941,KANYU,LIN,Chinese Taipei,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIN-Kanyu-3009610/
941,YUFEN,LIN,Chinese Taipei,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIN-Yufen-3009657/
941,YUNGTING,CHEN,Chinese Taipei,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Yungting-3009658/
941,YUJUNG,WU,Chinese Taipei,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WU-Yujung-3009660/
941,YUTZU,LIAO,Chinese Taipei,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIAO-Yutzu-3009662/
941,HSIUCHEN,FENG,Chinese Taipei,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/FENG-Hsiuchen-3009664/
941,CHIAOWEN,YEN,Chinese Taipei,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YEN-Chiaowen-3009665/
941,YUCHEN,HU,Chinese Taipei,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HU-Yuchen-3009666/
941,IMIN,LIN,Chinese Taipei,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIN-Imin-3009667/
941,SSUCHIN,HUANG,Chinese Taipei,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HUANG-Ssuchin-3009669/
941,PEIJYUN,QIN,Chinese Taipei,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/QIN-Peijyun-3009670/
941,YAHAN,CHUANG,Chinese Taipei,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHUANG-Yahan-3009671/
941,YIYUN,HUANG,Chinese Taipei,Kabaddi,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HUANG-Yiyun-3009679/
941,Kachakorn,WARASIHA,Thailand,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WARASIHA-Kachakorn-3009769/
941,Ikumi,OEDA,Thailand,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/OEDA-Ikumi-3009775/
941,Harshita,Tomar,India,Sailing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TOMAR-Harshita-3009797/
941,AIPERI,MEDET KYZY,Kyrgyzstan,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MEDET-KYZY-Aiperi-3009943/
941,JING WEN,QUAH,Singapore,Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/QUAH-Jing-Wen-3009958/
941,Yating,Zhao,China,Rhythmic Gymnastics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZHAO-Yating-3009967/
941,YAN,HUANG,China,Bridge,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HUANG-Yan-3010237/
941,Shouli,Zhu,China,Trampoline Gymnastics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZHU-Shouli-3010249/
941,NAN,WANG,China,Bridge,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WANG-Nan-3010256/
941,Yi,Chen,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Yi-3010363/
941,Qiuxia,Cui,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CUI-Qiuxia-3010366/
941,Wen,Dan,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/DAN-Wen-3010379/
941,Jiaojiao,de,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/de-Jiaojiao-3010389/
941,Bingfeng,Gu,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/GU-Bingfeng-3010396/
941,Jiangxin,He,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HE-Jiangxin-3010421/
941,Hong,Li,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LI-Hong-3010429/
941,Jiaqi,Li,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LI-Jiaqi-3010449/
941,Meiyu,Liang,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIANG-Meiyu-3010463/
941,Zixia,Ou,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/OU-Zixia-3010513/
941,Yang,Peng,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PENG-Yang-3010527/
941,Xiaoming,Song,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SONG-Xiaoming-3010565/
941,Xiayun,Xi,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/XI-Xiayun-3010643/
941,Jiao,Ye,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YE-Jiao-3010647/
941,Jinrong,Zhang,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Jinrong-3010654/
941,Xiaoxue,Zhang,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Xiaoxue-3010662/
941,Yi,Chen,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Yi-3010665/
941,Yu,Zhou,China,Hockey,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZHOU-Yu-3010670/
941,MENGYU,ZHANG,China,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Mengyu-3010684/
941,PAN,GAO,China,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/GAO-Pan-3010716/
941,KOY,XAYAVONG,Lao PDR,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/XAYAVONG-Koy-3010826/
941,CHIEP,BANXAVANG,Lao PDR,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/BANXAVANG-Chiep-3010828/
941,NOUANDAM,VOLABOUTH,Lao PDR,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/VOLABOUTH-Nouandam-3010830/
941,SANTISOUK,CHANDALA,Lao PDR,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHANDALA-Santisouk-3010834/
941,Bontu,Rebitu,Bahrain,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/REBITU-Bontu-3010997/
941,Noora,Jasim,Bahrain,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JASIM-Noora-3011001/
941,CHERRY MAY,REGALADO,Philippines,Pencak Silat,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/REGALADO-Cherry-May-3011086/
941,Nichpa,Waiwai,Thailand,Sailing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WAIWAI-Nichpa-3011125/
941,Kamonchanok,Klahan,Thailand,Sailing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KLAHAN-Kamonchanok-3011131/
941,Minkyoung,Hwang,Republic of Korea,Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HWANG-Minkyoung-3011445/
941,ROSHIBINA DEVI,NAOREM,India,Wushu,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NAOREM-Roshibina-Devi-3011586/
941,Hochen,Yang,Chinese Taipei,Roller Skate,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YANG-Hochen-3011644/
941,Hoyoung,Jung,Republic of Korea,Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JUNG-Hoyoung-3011671/
941,Sohwi,Kang,Republic of Korea,Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KANG-Sohwi-3011676/
941,Suji,Kim,Republic of Korea,Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Suji-3011691/
941,Yeonkoung,Kim,Republic of Korea,Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Yeonkoung-3011695/
941,Dayeong,Lee,Republic of Korea,Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LEE-Dayeong-3011705/
941,Hyohee,Lee,Republic of Korea,Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LEE-Hyohee-3011713/
941,Jaeyeong,Lee,Republic of Korea,Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LEE-Jaeyeong-3011722/
941,Juah,Lee,Republic of Korea,Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LEE-Juah-3011738/
941,Hyunjung,Na,Republic of Korea,Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NA-Hyunjung-3011756/
941,Eunjin,Park,Republic of Korea,Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PARK-Eunjin-3011762/
941,Jeongah,Park,Republic of Korea,Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PARK-Jeongah-3011768/
941,Hyojin,Yang,Republic of Korea,Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YANG-Hyojin-3011775/
941,Myungok,Yim,Republic of Korea,Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YIM-Myungok-3011779/
941,Gyeong Ae,Gim,Republic of Korea,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/GIM-Gyeong-Ae-3011873/
941,MOHAN,DU,China,Golf,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/Du-Mohan-3012165/
941,HOYEE,SO,Chinese Taipei,Bridge,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SO-Hoyee-3012252/
941,PEIHUA,LIU,Chinese Taipei,Bridge,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIU-Peihua-3012253/
941,YINSHOU,CHEN,Chinese Taipei,Bridge,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Yinshou-3012256/
941,YINYU,LIN,Chinese Taipei,Bridge,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIN-Yinyu-3012260/
941,RUONING,YIN,China,Golf,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YIN-Ruoning-3012362/
941,XUEMEI,FENG,China,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/FENG-Xuemei-3012392/
941,XINXING,ZHAO,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZHAO-Xinxing-3012394/
941,Ya,ZHU,China,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZHU-Ya-3012422/
941,Deshun,Zhang,China,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Deshun-3012496/
941,RATCHANOK,INTANON,Thailand,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/INTANON-Ratchanok-3012564/
941,NITCHAON,JINDAPOL,Thailand,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JINDAPOL-Nitchaon-3012572/
941,PORNPAWEE,CHOCHUWONG,Thailand,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHOCHUWONG-Pornpawee-3012574/
941,BUSANAN,ONGBAMRUNGPHAN,Thailand,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ONGBAMRUNGPHAN-Busanan-3012575/
